Serial Number,Title,Director,Cast,id,genres,imdb_id,overview,poster_path,runtime,vote_average,vote_count,combined_features,poster_url
3237,prometheus,Ridley Scott ,"Noomi Rapace, Michael Fassbender, Charlize Theron, Idris Elba, Guy Pearce, Logan Marshall-Green, Sean Harris, Rafe Spall, Kate Dickie, Emun Elliott, Benedict Wong, Patrick Wilson, Ian Whyte",70981,"Science Fiction,Adventure,Mystery",tt1446714,"A team of explorers discover a clue to the origins of mankind on Earth, leading them on a journey to the darkest corners of the universe. There, they must fight a terrifying battle to save the future of the human race.",/m7nZCtHJyDLncBUarfM5h5mrppx.jpg,2 hrs 4 min,6.525,11041,"prometheus Science Fiction,Adventure,Mystery A team of explorers discover a clue to the origins of mankind on Earth, leading them on a journey to the darkest corners of the universe. There, they must fight a terrifying battle to save the future of the human race. Ridley Scott ",https://image.tmdb.org/t/p/w500/m7nZCtHJyDLncBUarfM5h5mrppx.jpg
3238,lola versus,Daryl Wein ,"Greta Gerwig, Joel Kinnaman, Zoe Lister-Jones, Hamish Linklater, Bill Pullman, Ebon Moss-Bachrach, Jay Pharoah, Debra Winger, Cheyenne Jackson, Parisa Fitz-Henley, Maria Dizzia",100529,Comedy,tt1710417,"Just three weeks before her wedding, Lola (Greta Gerwig) finds herself suddenly without a partner when her longtime fiance, Luke (Joel Kinnaman), dumps her. With her 30th birthday looming and being forced to re-enter the New York City dating scene, she feels adrift in a cold world. She leans on her friends (Zoe Lister-Jones, Hamish Linklater) for support but, after a series of romantic humiliations, professional blunders and boozy antics, Lola realizes that she alone is in charge of her fate.",/vAmofQjo2lECavOLlK72O3kFNc0.jpg,1 hrs 27 min,5,120,"lola versus Comedy Just three weeks before her wedding, Lola (Greta Gerwig) finds herself suddenly without a partner when her longtime fiance, Luke (Joel Kinnaman), dumps her. With her 30th birthday looming and being forced to re-enter the New York City dating scene, she feels adrift in a cold world. She leans on her friends (Zoe Lister-Jones, Hamish Linklater) for support but, after a series of romantic humiliations, professional blunders and boozy antics, Lola realizes that she alone is in charge of her fate. Daryl Wein ",https://image.tmdb.org/t/p/w500/vAmofQjo2lECavOLlK72O3kFNc0.jpg
3239,safety not guaranteed,Colin Trevorrow ,"Aubrey Plaza, Mark Duplass, Jake Johnson, Kristen Bell, Jenica Bergere, Jeff Garlin, Karan Soni, Lynn Shelton, Mary Lynn Rajskub, William Hall Jr.",84332,"Comedy,Romance,Science Fiction,Drama",tt1862079,Three magazine employees head out on an assignment to interview a guy who placed a classified ad seeking a companion for time travel.,/bYiQAWmxRfzBie866SqOEEgtBXk.jpg,1 hrs 26 min,6.8,1274,"safety not guaranteed Comedy,Romance,Science Fiction,Drama Three magazine employees head out on an assignment to interview a guy who placed a classified ad seeking a companion for time travel. Colin Trevorrow ",https://image.tmdb.org/t/p/w500/bYiQAWmxRfzBie866SqOEEgtBXk.jpg
3240,rock of ages,Adam Shankman ,"Julianne Hough, Diego Boneta, Tom Cruise, Alec Baldwin, Russell Brand, Paul Giamatti, Catherine Zeta-Jones, Malin Åkerman, Mary J. Blige, Bryan Cranston, Will Forte, Dan Finnerty, Kevin Nash, Jeff Chase, Constantine Maroulis, Kevin Cronin, Sebastian Bach, Debbie Gibson, Nuno Bettencourt, Joel Hoekstra, Eli Roth, T.J. Miller",80585,"Comedy,Drama,Music,Romance",tt1336608,"A small town girl and a city boy meet on the Sunset Strip, while pursuing their Hollywood dreams.",/A0kIZHg0Tn66lw5gbKUIRwlCny0.jpg,2 hrs 3 min,6.2,1142,"rock of ages Comedy,Drama,Music,Romance A small town girl and a city boy meet on the Sunset Strip, while pursuing their Hollywood dreams. Adam Shankman ",https://image.tmdb.org/t/p/w500/A0kIZHg0Tn66lw5gbKUIRwlCny0.jpg
3241,that's my boy,Sean Anders ,"Adam Sandler, Andy Samberg, Leighton Meester, Vanilla Ice, Tony Orlando, Will Forte, Milo Ventimiglia, Susan Sarandon, James Caan, Blake Clark, Meagen Fay, Rachel Dratch, Nick Swardson, Peggy Stewart, Luenell, Ciara, Ana Gasteyer, Eva Amurri Martino, Todd Bridges, Dan Patrick, Rex Ryan, Jackie Sandler, Erin Andrews, Peter Dante, Alan Thicke, Ian Ziering, Colin Quinn, Baron Davis, Dennis Dugan",87428,"Comedy,Drama",tt1232200,"While in his teens, Donny fathered a son, Todd, and raised him as a single parent up until Todd's 18th birthday. Now, after not seeing each other for years, Todd's world comes crashing down when Donny resurfaces just before Todd's wedding.",/bWGzvRYaQR2hbj0btCqMIprEHfy.jpg,1 hrs 56 min,5.771,1670,"that's my boy Comedy,Drama While in his teens, Donny fathered a son, Todd, and raised him as a single parent up until Todd's 18th birthday. Now, after not seeing each other for years, Todd's world comes crashing down when Donny resurfaces just before Todd's wedding. Sean Anders ",https://image.tmdb.org/t/p/w500/bWGzvRYaQR2hbj0btCqMIprEHfy.jpg
3242,kumaré,Vikram Gandhi ,Vikram Gandhi,98886,Documentary,tt1865425,"A documentary about a man who impersonates a wise Indian Guru and builds a following in Arizona. At the height of his popularity, the Guru Kumaré must reveal his true identity to his disciples and unveil his greatest teaching of all.",/6XzJ4RAqNKI4V3K3UarK4MthJA8.jpg,1 hrs 26 min,6.9,61,"kumaré Documentary A documentary about a man who impersonates a wise Indian Guru and builds a following in Arizona. At the height of his popularity, the Guru Kumaré must reveal his true identity to his disciples and unveil his greatest teaching of all. Vikram Gandhi ",https://image.tmdb.org/t/p/w500/6XzJ4RAqNKI4V3K3UarK4MthJA8.jpg
3243,abraham lincoln: vampire hunter,Timur Bekmambetov ,"Benjamin Walker, Dominic Cooper, Anthony Mackie, Mary Elizabeth Winstead, Rufus Sewell, Marton Csokas, Jimmi Simpson, Joseph Mawle, Robin McLeavy, Erin Wasson, John Rothman, Jaqueline Fleming, Alan Tudyk, Cameron M. Brown, Frank Brennan",72331,"Action,Fantasy,Horror",tt1611224,"President Lincoln's mother is killed by a supernatural creature, which fuels his passion to crush vampires and their slave-owning helpers.",/5dTZylzoBV9qsrub9vYLAZrNkX3.jpg,1 hrs 45 min,5.683,3004,"abraham lincoln: vampire hunter Action,Fantasy,Horror President Lincoln's mother is killed by a supernatural creature, which fuels his passion to crush vampires and their slave-owning helpers. Timur Bekmambetov ",https://image.tmdb.org/t/p/w500/5dTZylzoBV9qsrub9vYLAZrNkX3.jpg
3244,brave,"Mark Andrews, Brenda Chapman, Steve Purcell ","Kelly Macdonald, Julie Walters, Billy Connolly, Emma Thompson, Kevin McKidd, Craig Ferguson, Robbie Coltrane, Steve Purcell, Patrick Doyle, John Ratzenberger, Steven Cree, Sally Kinghorn, Eilidh Fraser, Callum O'Neill, Peigi Barker",62177,"Animation,Adventure,Comedy,Family,Action,Fantasy",tt1217209,"Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.",/1XAuDtMWpL0sYSFK0R6EZate2Ux.jpg,1 hrs 33 min,7.01,12393,"brave Animation,Adventure,Comedy,Family,Action,Fantasy Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall. Mark Andrews, Brenda Chapman, Steve Purcell ",https://image.tmdb.org/t/p/w500/1XAuDtMWpL0sYSFK0R6EZate2Ux.jpg
3245,seeking a friend for the end of the world,Lorene Scafaria ,"Steve Carell, Keira Knightley, Connie Britton, Adam Brody, Derek Luke, Melanie Lynskey, William Petersen, Tonita Castro, Mark Moses, Patton Oswalt, Rob Corddry, Rob Huebel, Gillian Jacobs, T.J. Miller, Amy Schumer, Jim O'Heir, Martin Sheen, Nancy Carell, Roger Aaron Brown",88005,"Comedy,Drama,Romance,Adventure",tt1307068,"As an asteroid nears Earth, a man finds himself alone after his wife leaves in a panic. He decides to take a road trip to reunite with his high school sweetheart. Accompanying him is a neighbor who inadvertently puts a wrench in his plan.",/rBbCwFLyt7Q25yaw2bEOQh7RMG1.jpg,1 hrs 41 min,6.6,1851,"seeking a friend for the end of the world Comedy,Drama,Romance,Adventure As an asteroid nears Earth, a man finds himself alone after his wife leaves in a panic. He decides to take a road trip to reunite with his high school sweetheart. Accompanying him is a neighbor who inadvertently puts a wrench in his plan. Lorene Scafaria ",https://image.tmdb.org/t/p/w500/rBbCwFLyt7Q25yaw2bEOQh7RMG1.jpg
3246,to rome with love,Woody Allen ,"Alec Baldwin, Roberto Benigni, Penélope Cruz, Jesse Eisenberg, Greta Gerwig, Elliot Page, Judy Davis, Alison Pill, Fabio Armiliato, Alessandra Mastronardi, Simona Caparrini, Ornella Muti, Antonio Albanese, Riccardo Scamarcio, Roberto Della Casa, Giuliano Gemma, Lino Guanciale, Flavio Parenti, Alessandro Tiberi, Monica Nappo, Cecilia Capriotti, Marta Zoffoli, Cristiana Palazzoni",81836,"Romance,Comedy,Drama",tt1859650,"Four tales unfold in the Eternal City: While vacationing in Rome, architect John encounters a young man whose romantic woes remind him of a painful incident from his own youth; retired opera director Jerry discovers a mortician with an amazing voice, and he seizes the opportunity to rejuvenate his own flagging career; a young couple have separate romantic interludes; a spotlight shines on an ordinary man.",/zQvitRPoq0UdoNrFZR0xQBvQIf6.jpg,1 hrs 51 min,5.8,1870,"to rome with love Romance,Comedy,Drama Four tales unfold in the Eternal City: While vacationing in Rome, architect John encounters a young man whose romantic woes remind him of a painful incident from his own youth; retired opera director Jerry discovers a mortician with an amazing voice, and he seizes the opportunity to rejuvenate his own flagging career; a young couple have separate romantic interludes; a spotlight shines on an ordinary man. Woody Allen ",https://image.tmdb.org/t/p/w500/zQvitRPoq0UdoNrFZR0xQBvQIf6.jpg
3247,beasts of the southern wild,Benh Zeitlin ,"Quvenzhané Wallis, Dwight Henry",84175,"Drama,Fantasy",tt2125435,"Hushpuppy, an intrepid six-year-old girl, lives with her father, Wink in 'the Bathtub', a southern Delta community at the edge of the world. Wink’s tough love prepares her for the unraveling of the universe—for a time when he’s no longer there to protect her. When Wink contracts a mysterious illness, nature flies out of whack—temperatures rise, and the ice caps melt, unleashing an army of prehistoric creatures called aurochs. With the waters rising, the aurochs coming, and Wink’s health fading, Hushpuppy goes in search of her lost mother.",/nQJmWekGYlXhezGUb21xFfEfwhH.jpg,1 hrs 33 min,6.8,955,"beasts of the southern wild Drama,Fantasy Hushpuppy, an intrepid six-year-old girl, lives with her father, Wink in 'the Bathtub', a southern Delta community at the edge of the world. Wink’s tough love prepares her for the unraveling of the universe—for a time when he’s no longer there to protect her. When Wink contracts a mysterious illness, nature flies out of whack—temperatures rise, and the ice caps melt, unleashing an army of prehistoric creatures called aurochs. With the waters rising, the aurochs coming, and Wink’s health fading, Hushpuppy goes in search of her lost mother. Benh Zeitlin ",https://image.tmdb.org/t/p/w500/nQJmWekGYlXhezGUb21xFfEfwhH.jpg
3248,madea's witness protection,Tyler Perry ,"Tyler Perry, Eugene Levy, Doris Roberts, Tom Arnold, Denise Richards, Danielle Campbell, Romeo, John Amos, Marla Gibbs, Charlie Sheen",103370,"Drama,Comedy,Crime",tt2215285,"For years, mild-mannered Wall Street banker George Needleman has meandered through life oblivious to his family's dysfunction and his company's malfeasance, but he's forced to wake up when he learns that he's been framed in a mob-backed Ponzi scheme. Placed under federal protection, George and his family are shipped down South to Madea's house, where the no-nonsense matriarch whips them all into shape using her special brand of tough love.",/4P6d7kVDB60Ydmk9WAhrPCWrARI.jpg,1 hrs 54 min,6.1,160,"madea's witness protection Drama,Comedy,Crime For years, mild-mannered Wall Street banker George Needleman has meandered through life oblivious to his family's dysfunction and his company's malfeasance, but he's forced to wake up when he learns that he's been framed in a mob-backed Ponzi scheme. Placed under federal protection, George and his family are shipped down South to Madea's house, where the no-nonsense matriarch whips them all into shape using her special brand of tough love. Tyler Perry ",https://image.tmdb.org/t/p/w500/4P6d7kVDB60Ydmk9WAhrPCWrARI.jpg
3249,magic mike,Steven Soderbergh ,"Channing Tatum, Alex Pettyfer, Matthew McConaughey, Matt Bomer, Riley Keough, Cody Horn, Joe Manganiello, Olivia Munn, Adam Rodriguez, Kevin Nash, Gabriel Iglesias, Mircea Monroe, Camryn Grimes, Wendi McLendon-Covey, Martin Villeneuve, Michael Roark, Betsy Brandt",77930,"Drama,Comedy",tt1915581,"Mike, an experienced stripper, takes a younger performer called The Kid under his wing and schools him in the arts of partying, picking up women, and making easy money.",/oJS0qxNfMdMcFnEZbUbB5q2Olik.jpg,1 hrs 50 min,6.153,2725,"magic mike Drama,Comedy Mike, an experienced stripper, takes a younger performer called The Kid under his wing and schools him in the arts of partying, picking up women, and making easy money. Steven Soderbergh ",https://image.tmdb.org/t/p/w500/oJS0qxNfMdMcFnEZbUbB5q2Olik.jpg
3250,people like us,Alex Kurtzman ,"Chris Pine, Elizabeth Banks, Michelle Pfeiffer, Olivia Wilde, Mark Duplass, Jon Favreau, Michael Hall D'Addario, Philip Baker Hall",98548,Drama,tt1716777,"After flying home to L.A. for the funeral of his estranged record-producer father, a struggling man discovers that the will stipulates that he must deliver $150,000 in cash to a 30-year-old alcoholic sister he never knew existed, and her troubled 12-year-old son.",/aXfIwSJogLjQdmX9Qzhkeuv3HQI.jpg,1 hrs 54 min,6.8,560,"people like us Drama After flying home to L.A. for the funeral of his estranged record-producer father, a struggling man discovers that the will stipulates that he must deliver $150,000 in cash to a 30-year-old alcoholic sister he never knew existed, and her troubled 12-year-old son. Alex Kurtzman ",https://image.tmdb.org/t/p/w500/aXfIwSJogLjQdmX9Qzhkeuv3HQI.jpg
3251,ted,Seth MacFarlane ,"Mark Wahlberg, Mila Kunis, Seth MacFarlane, Giovanni Ribisi, Joel McHale, Patrick Warburton, Jessica Stroup, Laura Vandervoort, Aedin Mincks, Matt Walsh, Jessica Barth, Bill Smitrovich, Alex Borstein, Ralph Garman, Sam J. Jones, Ryan Reynolds, Norah Jones, Tom Skerritt, Mike Henry, Robert Wu, Ted Danson, Patrick Stewart, Tara Strong",72105,"Comedy,Fantasy",tt1637725,"John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori.",/1QVZXQQHCEIj8lyUhdBYd2qOYtq.jpg,1 hrs 47 min,6.401,11334,"ted Comedy,Fantasy John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori. Seth MacFarlane ",https://image.tmdb.org/t/p/w500/1QVZXQQHCEIj8lyUhdBYd2qOYtq.jpg
